report_id,report_text,sif_label,risk_level,life_saving_rule,activity,location,hazard,barrier_failure,potential_consequence,source,expert_verified
0519,Machine guard removed while equipment was still running,1,Critical,Machine Guarding,Machine Operation,Workshop,Rotating Equipment,Guard Removed,Amputation,Synthetic,No
0520,"Attendance register missing signature, corrected same day",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0521,Minor scheduling delay reported during safety training session,0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0522,"Minor spill near break room refrigerator, cleaned promptly",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
0523,Employee requested footrest for ergonomic improvement,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0524,Driver showed signs of fatigue during long haul transport run,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
0525,Minor scheduling delay reported during safety training session,0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0526,Employee reported minor splinter while handling wooden pallet,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
0527,"Expired item found in store inventory, removed during check",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0528,"Chemical drum overfilled during transfer, causing splash exposure",1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
0529,Employee reported minor splinter while handling wooden pallet,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
0530,"Projector malfunction reported during toolbox talk, resolved quickly",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0531,Employee reported minor back discomfort from office chair,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0532,Employee working at height with harness lanyard unattached,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
0533,Minor dust accumulation observed on warehouse shelving,0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0534,Worker stood in line of fire while pressure testing pipeline,1,Critical,Energy Isolation,Pressure Testing,Process Unit,Pressurized System,Isolation Not Verified,Explosion/Rupture,Synthetic,No
0535,Heavy debris dropped near active work zone without exclusion barrier,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
0536,Hot work permit expired but welding continued in process area,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
0537,Pressure test conducted without verifying line isolation,1,Critical,Energy Isolation,Pressure Testing,Process Unit,Pressurized System,Isolation Not Verified,Explosion/Rupture,Synthetic,No
0538,"Minor scrape while unpacking material crate, first aid applied",0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
0539,Minor eye strain reported after prolonged screen use,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0540,Load lifted without verifying rigging certification,1,Critical,Line of Fire,Lifting Operations,Yard,Overhead Crane,Load Chart Exceeded,Structural Failure,Synthetic,No
0541,Machine guard removed while equipment was still running,1,Critical,Machine Guarding,Machine Operation,Workshop,Rotating Equipment,Guard Removed,Amputation,Synthetic,No
0542,Incompatible chemicals stored together causing reactive spill risk,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
0543,Minor signage fading observed during routine walkthrough,0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
0544,Roof access made without anchor point for fall arrest harness,1,Critical,Work at Height,Roof Work,Rooftop,Fragile Surface,No Fall Arrest System,Fall From Height,Synthetic,No
0545,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0546,"Projector malfunction reported during toolbox talk, resolved quickly",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0547,Worker entered tank without atmospheric gas testing,1,Critical,Confined Space,Tank Entry,Tank Farm,Toxic Atmosphere,Gas Testing Skipped,Asphyxiation,Synthetic,No
0548,"Label missing on storage bin, corrected during audit",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0549,"Minor material spillage in warehouse aisle, cleaned immediately",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0550,Incompatible chemicals stored together causing reactive spill risk,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
0551,"Speed bump sign found faded in parking lot, replaced",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0552,Worker positioned under partially demolished structure during work,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
0553,"Pallet placed close to walkway, minor obstruction noted",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0554,"Minor food spillage near canteen counter, cleaned promptly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0555,"Minor clutter observed near store room shelving, cleared promptly",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0556,"Floor mat displaced near canteen door, minor trip risk",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0557,Loader operated near pedestrian walkway without horn warning,1,Critical,Line of Fire,Mobile Equipment,Yard,Reversing Vehicle,Spotter Absent,Struck-By Injury,Synthetic,No
0558,"Attendance register missing signature, corrected same day",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0559,"Unlabeled bin found during safety walk, corrected on spot",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
0560,Minor scheduling delay reported during safety training session,0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0561,Excavation work carried out without protective shoring system,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
0562,Minor signage fading observed during routine walkthrough,0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
0563,Personnel walked under load being lifted by mobile crane,1,Critical,Line of Fire,Lifting Operations,Loading Area,Suspended Load,Exclusion Zone Breach,Fatal Crushing,Synthetic,No
0564,"Floor mat displaced near canteen door, minor trip risk",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0565,"Minor spill near break room refrigerator, cleaned promptly",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
0566,"Minor scrape while unpacking material crate, first aid applied",0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
0567,Confined space entry made without permit or gas monitoring,1,Critical,Confined Space,Tank Entry,Tank Farm,Toxic Atmosphere,Gas Testing Skipped,Asphyxiation,Synthetic,No
0568,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0569,"Minor spill near break room refrigerator, cleaned promptly",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
0570,"Speed bump sign found faded in parking lot, replaced",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0571,"Label missing on storage bin, corrected during audit",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0572,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0573,"Minor labeling error found on stored material, corrected",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0574,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0575,Worker walked on fragile roof sheet without crawling boards,1,Critical,Work at Height,Roof Work,Rooftop,Fragile Surface,No Fall Arrest System,Fall From Height,Synthetic,No
0576,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0577,"Minor scrape while unpacking material crate, first aid applied",0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
0578,Confined space permit expired but work continued inside tank,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
0579,Loose stationery observed on office desk,0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
0580,"Minor labeling error found on stored material, corrected",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0581,"Minor food spillage near canteen counter, cleaned promptly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0582,Worker handled corrosive chemical without proper PPE,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
0583,Sparks from grinding ignited nearby oily rags in work area,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
0584,"Chair wheel slightly loose, reported for maintenance",0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
0585,Worker entered unshored trench deeper than 1.5 meters,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
0586,"Minor clutter observed near store room shelving, cleared promptly",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0587,Chemical spill occurred during transfer without containment,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
0588,Hot work carried out without fire watch present,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
0589,"Speed bump sign found faded in parking lot, replaced",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0590,"Pallet placed close to walkway, minor obstruction noted",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0591,Employee exposed to acid fumes due to ventilation failure,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
0592,"Floor mat displaced near canteen door, minor trip risk",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0593,Worker positioned under partially demolished structure during work,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
0594,Vehicle exceeded site speed limit near pedestrian crossing,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
0595,Ladder used beyond safe working height without secondary support,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
0596,Monitor height adjustment requested for workstation comfort,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0597,Forklift reversed without a spotter in congested yard area,1,Critical,Line of Fire,Mobile Equipment,Yard,Reversing Vehicle,Spotter Absent,Struck-By Injury,Synthetic,No
0598,Employee reported minor back discomfort from office chair,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0599,Loose clothing caught near unguarded rotating shaft,1,Critical,Machine Guarding,Machine Operation,Workshop,Rotating Equipment,Guard Removed,Amputation,Synthetic,No
0600,"Projector malfunction reported during toolbox talk, resolved quickly",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0601,Overloaded sling used during material lifting operation,1,Critical,Line of Fire,Lifting Operations,Yard,Overhead Crane,Load Chart Exceeded,Structural Failure,Synthetic,No
0602,"Minor labeling error found on stored material, corrected",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0603,"Chair wheel slightly loose, reported for maintenance",0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
0604,"Coffee machine leak observed in break room, reported for repair",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
0605,"Minor clutter in break room seating area, tidied up",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
0606,Crane hook block swung uncontrolled near working personnel,1,Critical,Line of Fire,Lifting Operations,Yard,Overhead Crane,Load Chart Exceeded,Structural Failure,Synthetic,No
